fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,color
6.689009487511984,0.273626185938998,0.3547252371877996,5.818690703050099,0.05057140417206971,32.84616698427014,202.47252371877997,0.9950957140417207,3.331428083441395,0.5357140417206974,10.320878557816995,1
8.499765693895057,0.5168901996741728,0.5483865233108502,10.410600307191034,0.1846547629198576,33.946998464044825,226.36866769063678,0.998110600307191,2.9299765693895057,0.6421434920487015,9.384099539213446,1
7.219028182644638,0.5866598639256232,0.5101891805234009,2.12537091019285,0.11044807257300096,3.1268545509642514,9.0,0.9971348182703306,3.3331713637741065,0.5687314544903574,10.338056365289276,0
8.366375678688076,0.19291410784703347,0.41417178430593304,1.5955167571584101,0.047089664856831796,9.134497285247697,100.88791892896025,0.994,3.063586594273272,0.6439476221638536,11.06413405726728,1
7.933081134844108,0.3151127924343726,0.3429326032936879,5.344360378281369,0.041556396217186306,23.39848680906465,65.97744151312548,0.9921142833249631,2.995789547040608,0.46375928322190124,11.818046789499618,1
6.517696323659183,0.2695575919085204,0.4207074586632269,1.4805301011434948,0.06253985615654713,41.15045817941709,166.0,0.9959982264248027,3.566371070800446,0.5247787959542602,9.232742141600893,1
6.928270800184062,0.4534178514601248,0.05822768567484404,1.1493661140490643,0.034,51.62867628190159,116.9113842837422,0.9926177231432516,3.191940922855828,0.34776369142331254,9.64641225684047,1
8.471846877551368,0.3115210208163242,0.2495465412244296,5.523948959183789,0.03976051040816211,26.631081265308207,66.69579583673516,0.9929332072538781,2.9706471457142696,0.5032687710204337,11.243363330611874,1
7.449037151513777,0.20922972121102162,0.3901925696972446,4.666368424265791,0.036264442727293345,32.03851393944892,163.69704333325774,0.9937206671818121,3.1407187303004873,0.5856739939403561,11.254814242431115,1
7.353425437144961,0.33520438799705576,0.2587679808594562,2.190414467152321,0.03589004454186864,15.232872814275199,144.8629825142016,0.9916060162488272,3.0393149125710077,0.6313701748579841,11.347956120029442,1
6.6946796960380155,0.2810640607923969,0.3031378936133055,15.047339848019007,0.06,40.6834962004752,162.0,0.9973791259498812,3.2110369164104546,0.5015689468066528,10.105048860142558,1
7.9415559504086035,0.39888046177795666,0.33584440495913964,1.1359582592983868,0.033146110123978494,4.573055061989246,56.14611012397849,0.9918085769091011,2.9902277086784945,0.4460721136376341,10.826944938010755,1
9.867045455744345,0.1962865259012363,0.4344358767218568,1.7788352262236993,0.036072240262309305,5.0,33.15462662294845,0.9934484902609906,2.9085551947538137,0.2923701298358759,9.940178570486587,1
8.221208781478285,0.36104941795225626,0.4284945337129722,1.1060439073914272,0.05163516133218276,28.57582437043429,118.21208781478285,0.9937331863850446,3.223032974817372,0.5211867392349695,10.518241933390861,0
8.17749957421384,0.2991718829834905,0.323843680809749,12.375156489504715,0.0496687531933962,23.24843510495285,138.2781255322327,0.9982300625958019,3.1383437659669813,0.442250042578616,9.844374893553459,1
7.1,0.21,0.28,2.7,0.034,23.0,111.0,0.99405,3.35,0.64,10.2,1
6.6897509971075255,0.28189750997107527,0.3329224102603227,10.777217635103755,0.067,58.34348604049465,179.62049800578495,0.9974239061765868,3.129127390318172,0.5548199202313979,9.037950199421505,1
7.010538620848842,0.24010304824720846,0.47010304824720844,2.462201242620967,0.05335737792434856,37.89461379151158,164.89461379151157,0.995836768274907,3.5173536549813895,0.5421077241697684,9.864262207565137,1
7.311142252867891,0.2761635979097749,0.24747531368850711,2.7029623573791466,0.05438364020902251,12.439351473361967,86.12129705327607,0.9943495062737702,3.0834414211063392,0.4388857747132109,9.5,1
7.539212837756976,0.2893464527040504,0.27307094591899206,14.97940962831773,0.06647716216324032,46.019679056075596,177.93464527040504,0.9985120165537819,3.055031587806841,0.4958819256635464,9.186929054081007,1
8.008096980046174,0.8398379838514188,0.19004040835257316,1.844129306728234,0.08288258613456467,7.639676733179415,22.04048490023088,0.996295951509977,3.231214547006926,0.6651014036197216,9.744129306728233,0
7.271629051975771,0.4193776711339886,0.37,1.3515558221650283,0.03324222088917486,5.252593036941714,58.01037214776686,0.9918375839143467,3.1131482592354285,0.48948139261165724,10.854667466495085,1
8.27430539204898,0.5389230633640802,0.27451436305796034,1.3715269602448958,0.07074994113763251,27.513892159020415,118.74305392048979,0.9960694372501551,3.1805556863608166,0.924720979572242,9.562502943118375,0
6.809830322127223,0.38,0.24994344070907443,1.526402723309014,0.049227488873271025,20.466289604727162,84.0,0.9937491516106361,3.243314480236358,0.5082862005908954,9.983427598818208,0
9.28756371585394,0.6970722310715112,0.23547497684087731,2.5488762737517474,0.08372190684379369,11.193437210510966,86.77374884204387,0.9985240037054596,3.3564938600058327,0.5355439063240781,10.60362604216052,0
7.2,0.4,0.62,10.8,0.0409999999999999,70.0,189.0,0.9976,3.08,0.49,8.6,1
8.067191287649345,0.3690420691832804,0.32328087123506544,1.1124016335657476,0.03283202178087664,4.416010890438318,55.83202178087664,0.9915321791671714,2.9682415246613645,0.41152239589643,10.983989109561682,1
10.704819144913422,0.5881380077735143,0.5216538678502561,2.1186199222648567,0.07074479689059426,13.255203109405738,47.0,0.9994165386785026,3.2906900388675715,0.5618619922264857,9.48828046641086,0
7.0007139441862085,0.2602141832558625,0.37035697209310414,3.1569609558155305,0.03901784860465521,19.0,66.49464541860344,0.9906014278883724,3.084803665348793,0.3900713944186208,12.151606374418968,1
7.570390229342354,0.4745335808016654,0.37,1.2136660479958365,0.03393166976002082,5.022776746659727,57.09110698663891,0.9924948585045532,3.055694186664932,0.5354446506680546,10.44099814398751,1
6.456668384956986,0.6263362544268748,0.08811105383476715,3.597768613562746,0.1124219014746961,14.944473082616419,31.188894616523285,0.9967395537227126,3.503777892330466,0.6511105383476716,11.0,0
8.110594447833616,0.8601118486886241,0.0037080567417659437,3.3406120500288647,0.09499352745580639,26.035314826112057,61.10594447833617,1.0001269278309997,3.588699255644142,0.7164685173887944,9.821188895667234,0
7.26281359029173,0.19332168965040608,0.37256271805834584,6.7895522512577475,0.040155287423290234,34.41155922912481,161.13718640970828,0.9941584947665998,3.0609749127766617,0.596678310349594,11.157033975729323,1
6.994859500900031,0.37971900180006074,0.2585057967598907,1.1542149729990894,0.04743454509900334,7.897190018000607,119.15421497299909,0.9923128512477499,2.995887600720024,0.32439339747991497,10.11542149729991,1
9.113578533437156,0.23706823964616153,0.3870367800155735,2.3567892667185784,0.0546049502659399,18.302475132969953,151.12963219984425,0.9951909257460109,3.0469137173250274,0.46086421466562844,9.31728429331257,1
10.126139203577512,0.42615110067078377,0.8495324214757243,5.8306960178875675,0.04909232599552811,19.723022013415676,123.53837002235946,0.9967446044026832,3.0020023794186543,0.5266186791950594,9.936930398211244,1
6.216694502153564,0.42332219913857455,0.448263744616091,6.483472510767818,0.04900668051685527,11.499164935393091,115.33389004307128,0.9959494154547751,3.2499665974157237,0.53327209526216,9.200334025842764,1
7.257339426484899,0.37826262995375415,0.2288015994522861,2.1919725808179527,0.0676399086027265,27.73337141553062,47.94667428310613,0.9957578669713242,3.4379988575340814,0.537866971324245,10.06399086027265,0
7.385120305765216,0.3551093995824635,0.43404812230608647,2.791466157057973,0.06993654148707243,20.276804586478242,84.19146615705797,0.9966256015288261,3.256816168170869,0.6578774454472459,9.580853384294203,0
7.429727744946539,1.094420268162915,0.09598444256837364,2.989572170630275,0.08338988766944286,4.899611064209341,11.89961106420934,0.995812046672295,3.5389961106420933,0.6040155574316264,11.169883319262802,0
6.000449960931129,0.8146232213359033,0.2529133697976129,4.101349882793388,0.03167266614574835,7.00449960931129,109.0,0.9908189200937653,3.409730023441323,0.45672666145748386,12.167716575505967,1
6.197659248223616,0.3794148120559039,0.23964888723354233,1.1337234586293974,0.05534893834517586,5.674469172587949,109.32553082741205,0.9935560207219801,3.2366276541370604,0.5402340751776384,9.251755563832289,1
6.826080057964043,0.29556480347784253,0.2752160115928084,1.403487918850341,0.05758303640622939,23.55648034778425,189.29567976814383,0.9938476734214707,3.3195679768143833,0.5533055895664725,9.855648034778426,1
6.36826014559686,0.3720956087358116,0.5115564203835605,1.2682601455968603,0.11328071174011556,6.053918835225117,67.94608116477488,0.9917410561492915,3.166347970880628,0.47520844950293256,10.626959417612557,1
8.204530145672287,0.38425252596407256,0.24570217257920463,1.9520385655525294,0.08087768606684823,17.004530145672287,151.0,0.9945031711019706,3.0549320478149156,0.5147508419880241,9.250226507283614,1
6.613380453419767,0.28252815012382565,0.2882534730424653,1.1453521813679068,0.040973945894456965,9.0,63.1598586397407,0.9921983529129361,3.3258732634787673,0.423605654410372,10.873239093160466,1
7.763452839896357,0.3661420987532389,0.29725896299222676,1.1908632099740892,0.04656852592519433,9.431474074805669,119.0,0.9938555351612888,3.081116864238988,0.3863452839896357,9.765989382545344,1
6.939993912889444,0.6777406618337521,0.08037048309463993,2.2096264733500823,0.048666565214823994,4.7925903381072015,9.207409661892799,0.9955193987050938,3.367555420286432,0.5105921642403684,11.439265120921277,0
11.094313188024516,0.5239052591685862,0.45859717430969216,1.2188626376049032,0.06297820252250286,5.741232339435576,25.741232339435577,0.9963289295939514,3.062236970183067,0.5404834380701825,10.425876766056442,0
5.548356035823325,0.20904972984937953,0.27192461253816386,2.190256576124566,0.03974178017911663,5.645549552208434,46.61267026867494,0.9912587089008956,3.128099459698759,0.44354450447791566,10.29366486566253,1
7.2,0.4,0.62,10.8,0.0409999999999999,70.0,189.0,0.9976,3.08,0.49,8.6,1
6.058673774221324,0.32295914709344115,0.3047448187024558,11.879076328548964,0.05306121961245881,6.0,113.11734754844265,0.9956941835393427,3.2941326225778673,0.535357014827044,11.159692109516321,0
8.025327486421412,0.24495196865819296,0.3700436648561882,2.2494323568695536,0.04300349318849506,9.24978167571906,101.24978167571906,0.9937502183242809,3.0450130994568565,0.7024541519010024,11.22489083785953,1
5.961500875688539,0.7194127408143481,0.01192495621557307,1.8615008756885385,0.06794997081038205,6.0,13.0,0.9959801524227383,3.617824897836337,0.613974985405191,10.03974985405191,0
9.824416096385967,0.3751458855766419,0.4005447358347871,0.9648832192771934,0.05173054256798999,5.378404598967419,25.378404598967418,0.9941120520996909,3.0513521379690225,0.4570330577625064,10.462159540103258,0
7.846189551188623,0.44337872405387735,0.1901593804342365,1.7907852980348802,0.09055288211790719,16.646189551188623,151.0,0.994252332685832,3.0603071567321707,0.5344595746846257,9.232309477559431,1
7.2,0.4,0.62,10.8,0.0409999999999999,70.0,189.0,0.9976,3.08,0.49,8.6,1
5.243055510503711,0.38078127534166234,0.165069428676299,1.5414929598203868,0.03821527755251856,9.461806118703606,44.322916328777836,0.9912510763877626,3.4715625506833248,0.40538193881296397,11.438541835611082,1
7.782810120810711,0.6982810120810712,0.012687595167571536,1.738744289945708,0.07529058217459281,10.09686072486427,21.462480966485693,0.9970411179575998,3.246780250740499,0.8533154501947177,9.34624809664857,0
7.739559110478796,0.8715754194152305,0.12325985174646588,2.3051275848901045,0.06891206398861831,19.12088177904241,48.120881779042406,0.9972111716738422,3.295348029650707,0.5382784237205654,9.582784237205654,0
7.283456316664218,0.5117939989012424,0.1722760813635696,2.608956745457217,0.07075869378785653,27.0,116.22760813635696,0.995462634432117,3.1184141220453543,0.7595890577264045,9.146206531060717,0
7.012218222505388,0.28387999627033944,0.2306109111252694,15.10407274083513,0.06357127296461476,34.44909073956089,164.0407274083513,0.9984530545556264,3.0789818147912174,0.44489818147912175,9.102036370417565,1
5.804219019650458,0.25209452299798,0.4360622483262391,3.5126570589513744,0.029056253595339344,5.042190196504581,109.0,0.9912898743528389,3.5274685882097248,0.4305625359533944,11.709844379184402,1
7.659173736860981,0.362041313156951,0.29824301000358644,4.578420507793751,0.04389404647336333,18.0,99.84495757883411,0.9923432029504897,3.135917373686098,0.4673900405219744,11.631008484233178,1
5.997317669685596,0.2828188238526514,0.19973176696855957,1.5664471008446776,0.0816781203622714,7.281882385265137,108.8456471557954,0.9928292611706523,3.1651670513890187,0.5405364660628809,9.648658834842799,1
6.584029366463842,0.29440503425094433,0.38241132706462466,9.920041952091204,0.06387890924562872,62.08037756882082,181.08037756882084,0.9972480167808364,3.1415970633536157,0.5603966438327037,8.95198321916352,1
7.895807495467707,0.36260362009643227,0.2686445911282552,2.2864459112825517,0.06734373509353907,27.77084327097396,48.11457836451302,0.9960281133729605,3.386460221485052,0.5434373509353907,9.954168654194792,0
6.282223616718829,0.39711055331246836,0.28444095820292703,6.811118083594146,0.06473366801251901,9.533291498435124,116.64447233437659,0.9945733040489045,3.171331659937405,0.3891080432185758,9.98668340062595,1
7.156921918747406,1.0477544078126464,0.07120100750003347,1.640992443749749,0.12641244318758116,6.060050375001674,19.0,0.9950151455949983,3.4060050375001674,0.46120100750003346,9.706005037500168,0
7.257237555344559,0.9481008192993845,0.05144751106891185,3.8889779451301827,0.09206906111638602,5.0,12.606906111638603,0.9965282873339664,3.461102205486982,0.5817928166508419,11.078618777672279,0
7.100372552725494,0.2901117658176482,0.4201862763627469,4.128632389073565,0.04150931381813734,19.0,65.7472058545588,0.990800745105451,3.057397548000489,0.40003725527254935,12.37583824363236,1
9.152634656239531,0.2447570258415475,0.2776317328119765,7.824502330500257,0.037095140516830945,123.85728922475357,210.52122369602017,0.9937835040955458,2.9237851292077375,0.38856264651478545,10.90485948316905,1
8.585127958279216,0.25148720417207826,0.3585127958279217,3.456275888286065,0.04797085059219071,16.64723372812714,103.35276627187287,0.9944806960795446,3.0932361686406358,0.6244021449530074,10.388340236876283,1
7.233694691229392,0.3264137161394258,0.36960796533433765,1.2132610617541215,0.036315265438530406,28.469557529835132,140.80650444212904,0.9921375230075772,3.17,0.42469557529835134,10.63369469122939,1
8.068470693119774,0.5745906128831468,0.35621333927678717,1.3389490231039924,0.050273568382720527,27.894902310399246,187.4420390758403,0.9947806808884989,3.1848376376192205,0.5205254884480038,10.016847069311977,1
7.280892353062802,0.319460717646248,0.4559786588024477,5.1269641176876,0.04373035882312399,19.48535411837681,65.1078564707504,0.9911229563766555,3.0262250235237356,0.4159321058912721,12.513714823399678,1
9.323189193309183,0.22930637040622825,0.38976196945039704,2.254709455854466,0.03490683398566253,5.0,33.348861002389576,0.9928813258730225,2.9318633202867495,0.30790888019116625,10.36749420525707,1
6.270420447220991,0.6389484472870904,0.019755757185119495,5.303663642223207,0.04608818913514166,7.506106070372013,30.506106070372013,0.9945383984662932,3.3348168178888393,0.50753053035186,10.12957955277901,0
6.09850487429768,0.5738452006151805,0.011820584915721587,0.8118205849157216,0.036645382452528345,30.15760779887629,95.0,0.9904145646793258,3.089361473575851,0.39842392201123716,10.864538245252836,1
5.122486270105861,0.48150101167641024,0.25449725402117224,1.9075050583820512,0.07819936408911356,7.175021678780219,66.09997109495971,0.9931800057810081,3.6910054919576556,0.549000289050403,12.275021678780218,0
8.296052254406806,0.41559216183897885,0.33557559346116295,11.009045722605958,0.04953289787994327,27.87006531800851,138.8832244699858,0.9976986840848022,3.201694121379234,0.38519738727965963,9.648026127203403,1
6.352837757950644,0.2726418878975322,0.4967905605123391,7.327004917255008,0.0494403146495887,34.64774828032904,200.2641887897532,0.9954491779745288,3.1811351031802575,0.5426418878975322,9.48806292991774,1
6.359798922372779,0.31037460423421204,0.21270899294297993,2.4275926234978513,0.03174783091741261,4.345820141140401,86.3083597177192,0.9908182412931527,3.172060323288166,0.36729100705702006,11.46729100705702,1
6.895586935677781,0.22867608070333442,0.31779346783889073,2.1319726228583686,0.03638967339194454,19.0,67.28309798241663,0.9903911738713556,3.1137135926886104,0.3795586935677781,11.915070605275007,1
8.31124087546435,0.6728418495666069,0.07393430641252244,4.109756689280007,0.07593211683088677,26.704136251547833,63.112408754643496,0.9977960851633558,3.3746763995046933,0.6495863748452166,10.2224817509287,0
6.771871496027299,0.2656257007945402,0.3301550236095547,15.085935748013648,0.06,41.64839370034124,162.0,0.9971379015749147,3.2322646614075072,0.5150775118047773,10.394518110102371,1
5.513977957947562,0.286753745460389,0.22037885313786307,1.5483347690329872,0.07292422937242739,46.573480280349585,165.49052867155342,0.9943082951608796,3.274526433577671,0.5481515412551452,8.985303943930083,1
6.476814595323941,0.30709664748169363,0.2085483237408468,3.481252455042186,0.04785483237408468,5.768145953239415,113.07258381295766,0.9951290335251831,3.2476814595323944,0.38941518794929947,8.715927023380292,1
6.937901714641868,0.8368127517953472,0.044393094723720675,1.3696945563534877,0.10684727817674382,8.303054436465123,19.651527218232562,0.9956288180455815,3.2849960179832545,0.8709163309395371,9.409083669060463,0
6.59969782420634,0.7650151087896829,0.015987912968253627,1.8601813054761958,0.07438912167142826,6.0,12.20060435158732,0.9961283867850159,3.5580241740634926,0.6259879129682536,9.960030217579366,0
6.053087850164432,0.41557154193871726,0.016589953176384897,1.5194476628699711,0.04239815887623324,7.199079438116619,55.13271962541108,0.9916585731290807,3.369336401872945,0.3892903737787755,11.087188318400582,1
7.475998560030875,0.32552021119547175,0.2967998080041166,3.2016024959464846,0.03714398464032933,9.616000959979417,101.61600095997942,0.9933839990400206,3.023039942401235,0.7793602015956775,11.408000479989708,1
6.483975088969737,0.32320498220605265,0.22939128113940788,14.941987544484869,0.06,38.049688612121706,162.0,0.9980375778469696,3.1530931494666774,0.4646956405697039,9.314906583636512,1
7.6,0.4066557898026518,0.28001134977114595,4.866274153747868,0.05466373464245396,24.6668558295191,173.66643021310114,0.9956998155662188,3.3866713957379773,0.4700014187213932,10.033399540331684,1
6.0988438594336145,0.20005780702831927,0.3396531578300845,9.471674556123565,0.041069368433983004,38.01156140566385,200.98843859433615,0.9950080929839646,3.143352807642517,0.4415029827363006,10.099421929716808,1
6.511057907336089,0.22308760205919803,0.32580660720719307,1.3912397940801988,0.04512446175031831,23.6543801029599,111.0,0.9924467687477483,3.363087602059198,0.5025801783784208,10.72350408236792,1
6.534785720772067,0.3130428558455866,0.2471750022702235,14.967392860386033,0.06,38.68482150965084,162.0,0.9978787946225872,3.1670660732123186,0.4735875011351118,9.505446452895251,1
6.887726446092324,0.6231312294638356,0.13177819209923497,3.855230992584543,0.07318410330861515,25.423290288077023,47.484658057615405,0.9957393863223046,3.5073012913576895,0.5193863223046162,10.618410330861515,0
5.463034265337677,0.28990740262195336,0.21552707288930256,1.4415956035646562,0.07389458542213949,46.91310489774882,165.61182317776743,0.9943301281719981,3.2805911588883716,0.5462108291557211,8.917379020450236,1
5.936058898325134,0.2833243825700231,0.2708445217874711,2.425067130724827,0.034,72.18163710612221,127.54222608937356,0.9904915547821252,3.199028150726249,0.37611260290499615,11.276474667037279,1
7.2,0.4,0.62,10.8,0.0409999999999999,70.0,189.0,0.9976,3.08,0.49,8.6,1
7.214789444836975,0.9693486806046219,0.04786973612092439,2.472796178838233,0.06291723749116805,20.319539581861342,48.78697361209244,0.9969083374520414,3.338758562367521,0.544674340302311,9.85976979093067,0
7.004036681910251,0.36640628832747163,0.544414148736811,10.52005240272893,0.04827863752904775,67.48047162456037,186.48047162456038,0.9974880209610916,3.099596331808975,0.5123958077816856,8.711979038908428,1
7.9099608920752456,0.28258688117111647,0.4923397030995148,6.415443071177188,0.054696524753155305,32.741311882888354,210.66177228470875,0.9960250343078046,3.281590791963592,0.5212432672791261,10.260695049368932,1
8.329428785102158,0.8150669808330095,0.13668417116539228,2.493473369323138,0.061873539794954885,5.0,19.0,0.995005862178198,3.3024766906047254,0.42266316576692153,10.343007181417647,0
6.4,0.27,0.19,1.9967327146010199,0.08403267285398981,21.0,191.163364269949,0.99516,3.49,0.630326728539898,9.59673271460102,1
8.010121083980092,0.2710121083980093,0.4240484335920371,15.382024216796019,0.060438062656318514,32.0,175.02266384756203,1.0000764359023282,3.2268581203104443,0.554833903514426,9.035951566407963,1
6.0081524556111985,0.31270967159604557,0.29796188609720026,2.0769795118451437,0.05017507381670516,37.486803254365704,114.0,0.9925189442603493,3.2666187707107084,0.47621114793014874,10.051319674563429,1
7.058567325544116,0.5055497308852936,0.21728940701029575,1.419181328882352,0.09850380614367635,14.181579899852917,151.0,0.9936383626577647,3.074040933555882,0.57,9.260614003338235,1
6.966780157679306,0.39091995494876974,0.23240202928329967,3.9137993242315465,0.0319540022525615,9.713799324231546,102.3816009010246,0.9928473596395901,3.005724013515369,0.820885907644978,11.571379932423154,1
6.9,0.25,0.24,3.6,0.057,13.0,85.0,0.9942,2.99,0.48,9.5,1
7.239737003159857,0.4943681955761998,0.13371070347584305,1.6788165142193578,0.08932360851486704,15.801314984200713,149.41051987360572,0.993231760854814,3.0620525993680285,0.5858948012639429,9.756318044238002,1
6.398712785220881,0.5022831872514062,0.015948511408835242,0.8797425570441763,0.04178455342265057,31.594851140883524,98.18970228176705,0.9918670056066571,3.131897022817671,0.4558197899309233,10.022831872514063,1
7.548462782236332,0.4925036409310052,0.14401173124663152,1.6568082520063496,0.09859150487961903,16.348462782236332,151.0,0.9940439239475655,3.064773058266455,0.5508345469770016,9.217423139111816,1
7.254010195589388,0.4743857261748572,0.14941121514832653,1.7430458801522448,0.08261520807298772,15.729949022053061,148.8395921764245,0.9930276542030718,3.0591979608821225,0.5916040782357551,9.956142738251428,1
7.433945546678249,1.161238117325226,0.03394554667824864,3.8596262132001407,0.09326598986539258,5.0,13.321089066435027,0.996328435626574,3.599449007989576,0.5603673280069492,10.869727733391242,0
7.956364281678403,0.8195760103240416,0.16848511736600166,1.7751523755712055,0.0815030475114241,7.812119061071987,21.78182140839202,0.9963218178591609,3.2234546422517605,0.7176963136269559,9.675152375571205,0
